generated_utc,scope,portfolio,scenario_id,scenario_kind,sample_total,sample_full_from_entry,sample_partial,average_actual_comparable_pnl_eur,average_shadow_comparable_pnl_eur,average_delta_vs_actual_eur,median_delta_vs_actual_eur,total_delta_vs_actual_eur,improved_count,worsened_count,equal_count,improved_pct,shadow_win_rate_pct,actual_win_rate_pct,shadow_profit_factor,shadow_expectancy_eur,earlier_better_count,too_early_count,later_better_count,too_late_count,same_time_better_count,same_time_worse_count,ambiguous_count,data_stage
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB40_R100,MFE_GIVEBACK,63,63,0,-8.05782698836526,12.462848007039161,20.520674995404423,3.0016770878551213,1292.8025247104786,35,14,14,55.55555555555556,53.96825396825397,38.095238095238095,1.6803018344482172,12.462848007039161,34,14,1,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB50_R050,MFE_GIVEBACK,64,64,0,-7.905118910029465,6.276228477813203,14.181347387842667,3.354531912138732,907.6062328219307,39,16,9,60.9375,65.625,39.0625,1.4222536072629783,6.276228477813203,38,16,1,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB50_R075,MFE_GIVEBACK,54,54,0,-15.4265946921741,9.432706792224538,24.859301484398635,7.310567755382923,1342.4022801575263,36,9,9,66.66666666666666,61.111111111111114,35.18518518518518,1.5659639700694845,9.432706792224538,35,9,1,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB50_R100,MFE_GIVEBACK,63,63,0,-8.05782698836526,9.240539715308655,17.298366703673917,2.5835442038211847,1089.7971023314567,36,13,14,57.14285714285714,53.96825396825397,38.095238095238095,1.5044076695844704,9.240539715308655,35,11,1,2,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TIME_12H,TIME_EXIT,64,64,0,-7.905118910029465,-10.056483916458125,-2.1513650064286596,0.7192283927886527,-137.6873604114342,33,21,10,51.5625,31.25,39.0625,0.523474363103194,-10.056483916458125,28,12,5,9,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TIME_24H,TIME_EXIT,64,64,0,-7.905118910029465,-8.27896716471591,-0.37384825468644545,0.09191439583458849,-23.92628829993251,32,18,14,50.0,29.6875,39.0625,0.6924535106938006,-8.27896716471591,24,6,8,12,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TIME_48H,TIME_EXIT,55,55,0,-15.114920424586833,-12.082608216123111,3.032312208463721,0.0,166.77717146550467,23,19,13,41.81818181818181,10.909090909090908,36.36363636363637,0.6333177719482994,-12.082608216123111,18,3,5,16,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TIME_4H,TIME_EXIT,55,55,0,-15.114920424586833,-8.039920053814123,7.07500037077271,7.259008695347049,389.12502039249904,31,20,4,56.36363636363636,34.54545454545455,36.36363636363637,0.4987063280098276,-8.039920053814123,29,18,2,2,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TIME_6H,TIME_EXIT,64,64,0,-7.905118910029465,-7.650406985474631,0.2547119245548341,2.8167893697457527,16.301563171509382,36,22,6,56.25,42.1875,39.0625,0.5787047114630586,-7.650406985474631,34,18,2,4,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R035,FIXED_R,55,55,0,-15.114920424586833,-4.494035121537413,10.620885303049418,3.74043723913487,584.148691667718,34,15,6,61.81818181818181,69.0909090909091,36.36363636363637,0.6704969491198431,-4.494035121537413,34,15,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
