target_ticker,asset,cohort,cohort_status,selected_regime_group,fallback_level,cases_used,similar_asset,start_date,end_date,similarity,regime_alignment,return_30d_pct,tail_side,iqr_outlier,is_tail_or_outlier,p10_full_pct,p50_full_pct,p90_full_pct,p10_without_match_pct,p50_without_match_pct,p90_without_match_pct,p10_impact_pct_points,p50_impact_pct_points,p90_impact_pct_points,mean_impact_pct_points
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,1INCH-USD,2023-08-26,2023-12-03,86.31224501034691,RAW,33.30969806794075,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,65.23909340726694,0.6189484102441298,0.12772910689803396,-0.3372281646008304,0.3986787183862468
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,SAND-USD,2023-08-28,2023-12-05,86.30248416288164,RAW,19.92713836188049,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,65.23909340726694,0.6189484102441298,0.12772910689803396,-0.3372281646008304,0.05553616182060139
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,CHZ-USD,2023-08-28,2023-12-05,85.99204397806727,RAW,4.07115974165233,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.35102739254422133
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ICP-USD,2022-11-10,2023-02-17,85.97477919684438,RAW,-25.806107272779165,LOWER_P10,False,True,-20.23557158058202,13.912028185473691,64.9018652426661,-17.62928023294849,14.039757292371725,65.23909340726694,-2.606291347633533,-0.12772910689803396,-0.3372281646008304,-1.1171111621450294
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,DOGE-USD,2018-06-26,2018-10-03,85.88524438473132,RAW,-33.85343605202834,LOWER_P10,False,True,-20.23557158058202,13.912028185473691,64.9018652426661,-17.62928023294849,14.039757292371725,65.23909340726694,-2.606291347633533,-0.12772910689803396,-0.3372281646008304,-1.3234529257155252
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,EOS-USD,2023-08-29,2023-12-06,85.88129009341043,RAW,1.0643157343506182,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.428125956834009
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,MKR-USD,2020-10-29,2021-02-05,85.87312113967485,RAW,-17.13244449860114,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.8947095525507223
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,VET-USD,2023-08-21,2023-11-28,85.75756003627131,RAW,64.56463707806527,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,55.006247387713096,0.6189484102441298,0.12772910689803396,9.89561785495301,1.2000874109535467
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,KSM-USD,2023-08-27,2023-12-04,85.6987281885179,RAW,67.93691872407351,UPPER_P90,True,True,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,54.33179105851144,0.6189484102441298,0.12772910689803396,10.570074184154663,1.2865561711075983
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,XRP-USD,2023-08-24,2023-12-01,85.65875356994387,RAW,0.3305550604020713,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.44694033308910264
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ZIL-USD,2023-08-26,2023-12-03,85.43919606391333,RAW,13.784299078575657,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.10197253775131543
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,XRP-USD,2020-09-13,2020-12-21,85.35116551102837,RAW,-42.640208023147096,LOWER_P10,True,True,-20.23557158058202,13.912028185473691,64.9018652426661,-17.62928023294849,14.039757292371725,65.23909340726694,-2.606291347633533,-0.12772910689803396,-0.3372281646008304,-1.5487547711288236
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ADA-USD,2020-09-13,2020-12-21,85.26821468838499,RAW,145.90843286653973,UPPER_P90,True,True,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,54.33179105851144,0.6189484102441298,0.12772910689803396,10.570074184154663,3.2858257645041675
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,OMG-USD,2023-08-24,2023-12-01,85.24056970928999,RAW,29.320835309681147,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,65.23909340726694,0.6189484102441298,0.12772910689803396,-0.3372281646008304,0.29640018612318286
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,AAVE-USD,2022-11-10,2023-02-17,85.22863402645147,RAW,-7.9881233338233715,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.6602397790948835
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,LTC-USD,2018-12-01,2019-03-10,85.18019671237754,RAW,51.77357955362294,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,65.23909340726694,0.6189484102441298,0.12772910689803396,-0.3372281646008304,0.8721115769934826
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,DOT-USD,2023-08-29,2023-12-06,85.0337283719902,RAW,23.203050898891743,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,65.23909340726694,0.6189484102441298,0.12772910689803396,-0.3372281646008304,0.1395339191798648
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,LRC-USD,2019-12-03,2020-03-11,85.02683437175266,RAW,-37.384497451750356,LOWER_P10,False,True,-20.23557158058202,13.912028185473691,64.9018652426661,-17.62928023294849,14.039757292371725,65.23909340726694,-2.606291347633533,-0.12772910689803396,-0.3372281646008304,-1.4139929616058282
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,CRV-USD,2023-08-28,2023-12-05,85.00208808932959,RAW,-7.841845795024282,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,14.039757292371725,65.23909340726694,0.6189484102441298,-0.12772910689803396,-0.3372281646008304,-0.6564890729718265
BTC-USD,BTC,RAW,AVAILABLE,ALL_MATCHES,NONE,40,LTC-USD,2020-09-11,2020-12-19,84.66066623806641,RAW,26.19896206132719,CENTRAL,False,False,-20.23557158058202,13.912028185473691,64.9018652426661,-20.85451999082615,13.784299078575657,65.23909340726694,0.6189484102441298,0.12772910689803396,-0.3372281646008304,0.21635215411410869
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,CRV-USD,2022-11-11,2023-02-18,88.26278200479193,RAW,-23.261287463845804,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.9306848964450491
