prediction_date,asset,day,p10,p25,p50,p75,p90,mean,current_price
2026-07-10,SOL,10,-20.136553306174914,-10.061490785703487,1.6809811928023444,11.28612067875493,21.34729928109883,1.3000588259081787,77.93000030517578
2026-07-10,SOL,11,-24.42241315622302,-12.60036727337959,-0.7816848345550631,9.79797719781999,23.32791970661701,-0.4894214045327871,77.93000030517578
2026-07-10,SOL,12,-22.120649145945116,-16.857008426240345,-2.651780389679115,7.863849248519878,21.781063920783065,-1.6486696434349237,77.93000030517578
2026-07-10,SOL,13,-26.721457204926352,-17.782317497786753,-2.670203960109585,14.911614241555403,22.077350715396012,-0.9690995375898275,77.93000030517578
2026-07-10,SOL,14,-30.24431179620972,-18.99481967006273,-3.437190370987425,6.634350187856364,29.96596603890772,-1.7686432848530718,77.93000030517578
2026-07-10,SOL,15,-25.50258087374746,-17.26828743131128,-2.094585032797358,9.885531591124414,21.799994854165337,-1.008750300323332,77.93000030517578
2026-07-10,SOL,16,-27.52487248447234,-12.198212536531951,-2.5847270847971004,9.571759936603764,25.336286879222936,0.7041991506524259,77.93000030517578
2026-07-10,SOL,17,-21.248356909783883,-18.105716599674142,-4.69681627069306,8.875902937353896,23.95096896600671,-0.24473794876890498,77.93000030517578
2026-07-10,SOL,18,-23.863942914504136,-15.523131288778075,-5.754060369360619,10.611947364240741,22.81873758149907,-0.48109294943540526,77.93000030517578
2026-07-10,SOL,19,-24.776988003989857,-16.39815874703063,-6.457523815260203,8.451122480027145,22.640903605256153,-1.142891048878041,77.93000030517578
2026-07-10,SOL,20,-24.7025716007059,-15.743907039081428,-5.48045240215787,8.789958751117604,30.246665714311977,-0.05960514019888876,77.93000030517578
2026-07-10,SOL,21,-23.274004859418294,-13.408519297484702,-5.337803762481374,8.575607810536745,32.98478549159681,1.4914889540435226,77.93000030517578
2026-07-10,SOL,22,-23.932433511805677,-15.773513992798039,-4.782066383278083,8.93664283063162,34.87059942066941,1.2901775401455322,77.93000030517578
2026-07-10,SOL,23,-24.337421634670935,-15.929900597623298,-4.9627678120990115,10.659377069975557,48.91474291309321,2.874789336673442,77.93000030517578
2026-07-10,SOL,24,-24.77824616221461,-15.321813055987976,-4.156046983920997,9.44680322727457,42.39873689107282,2.4168671151374883,77.93000030517578
2026-07-10,SOL,25,-25.711859151028683,-14.313778784007539,-3.4557971228957207,7.8575883758756015,38.528796037354745,1.2536213473621747,77.93000030517578
2026-07-10,SOL,26,-25.302623074959705,-15.41382637977907,-4.605661641666703,6.862905875576914,35.570269197276126,4.080845640178881,77.93000030517578
2026-07-10,SOL,27,-24.46699075625365,-15.122666724905905,-4.542875579278816,9.058778329492078,42.7185296068404,4.915353470124454,77.93000030517578
2026-07-10,SOL,28,-23.446348594236536,-13.844171592752838,-4.3578838835921,11.293995524961314,45.696585286626295,6.908675234716677,77.93000030517578
2026-07-10,SOL,29,-21.307929838730548,-13.277062593000904,-2.314866720145259,12.775276216229674,44.8275377917842,7.6655220144953775,77.93000030517578
2026-07-10,SOL,30,-19.555780052922582,-10.291210416583866,-1.5447244720740438,11.986143733942095,43.74992929670614,6.84443820531839,77.93000030517578
