research_id,experiment_group_id,profile,portfolio_source,strategy,asset,side,timeframe_minutes,opened_at,closed_at,entry_price,exit_price,stop_price,target_price,stop_pct,target_pct,holding_hours,close_reason,normalized_risk_eur,normalized_notional_eur,gross_pnl_eur,costs_eur,net_pnl_eur,r_multiple,score,confidence,entry_regime,entry_regime_family,entry_regime_confidence,entry_volatility_state,entry_btc_trend_score,entry_btc_adx,entry_breadth_above_ema50_pct,entry_alt_relative_median_pct,entry_dispersion_pct,exit_regime,exit_regime_family,exit_regime_confidence
SHADOW_4H_WIDE|EVAA|240|2026-07-13T04:00:00+00:00|SHORT,9d0c447b8cdc5bb08b2f,SHADOW_4H_WIDE,SHADOW_4H_WIDE,confluence_trend,EVAA,SHORT,240,2026-07-13T08:02:22+00:00,2026-07-14T08:00:00+00:00,0.9251,1.0361120000000001,1.0361120000000001,0.6142664,0.12,0.336,23.960555555555555,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-6.25,BUONA,RANGE,RANGE,80.4,NORMAL,0.0,18.078,8.333,0.3245,10.5848,RANGE,RANGE,80.4
MAIN|EVAA|240|2026-07-13T20:00:00+00:00|SHORT,93c9e7ab6a6ff1d19348,MAIN,MAIN,confluence_trend,EVAA,SHORT,240,2026-07-14T00:01:37+00:00,2026-07-14T08:00:00+00:00,0.8428,0.9439360000000001,0.9439360000000001,0.640528,0.12,0.24,7.973055555555556,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-6.75,BUONA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|DOGE|60|2026-07-13T07:00:00+00:00|SHORT,b27ebb1985b5c0a6127f,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,DOGE,SHORT,60,2026-07-13T08:02:22+00:00,2026-07-14T13:00:00+00:00,0.07241,0.073452704,0.073452704,0.070324592,0.0144,0.0288,28.960555555555555,STOP,10.0,694.4444444444445,-9.999999999999979,1.1111111111111112,-11.11111111111109,-1.111111111111109,-6.9441,BUONA,RANGE,RANGE,80.4,NORMAL,0.0,18.078,8.333,0.3245,10.5848,RANGE,RANGE,80.4
SHADOW_1H_FAST|HYPE|60|2026-07-13T15:00:00+00:00|SHORT,b3c726166717f7925976,SHADOW_1H_FAST,SHADOW_1H_FAST,momentum_breakout,HYPE,SHORT,60,2026-07-13T16:08:38+00:00,2026-07-14T12:00:00+00:00,63.872,64.80281751424,64.80281751424,62.47577340928,0.01457317,0.02185976,19.85611111111111,STOP,10.0,686.1925030724269,-10.000000000000016,1.0979080049158831,-11.0979080049159,-1.10979080049159,-6.3577,BUONA,RANGE,RANGE,80.4,NORMAL,0.0,20.853,8.333,-0.3759,14.816,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|HYPE|60|2026-07-13T17:00:00+00:00|SHORT,3e82b45e064675753cc3,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,HYPE,SHORT,60,2026-07-13T18:11:31+00:00,2026-07-14T12:00:00+00:00,63.39,64.59902289029999,64.59902289029999,60.9719542194,0.01907277,0.03814554,17.808055555555555,STOP,10.0,524.3076910170888,-9.99999999999998,0.8388923056273422,-10.838892305627322,-1.0838892305627321,-5.3932,MEDIA,RANGE_HIGH_VOL,RANGE,80.4,HIGH,0.0,20.853,0.0,-1.0717,13.5037,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|SOL|60|2026-07-13T21:00:00+00:00|SHORT,fa68001581821ad731bc,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,SOL,SHORT,60,2026-07-13T22:05:04+00:00,2026-07-14T12:00:00+00:00,74.508,75.62040444,75.62040444,72.28319037492,0.01493,0.02986001,13.915555555555555,STOP,10.0,669.7923643670462,-10.000000000000073,1.0716677829872738,-11.071667782987348,-1.1071667782987347,-9.6013,ALTA,RANGE_HIGH_VOL,RANGE,80.4,HIGH,0.0,22.854,8.333,-0.7036,16.0337,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|ETH|60|2026-07-14T10:00:00+00:00|LONG,b46f43feca2852ed6bbb,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,ETH,LONG,60,2026-07-14T11:10:11+00:00,2026-07-14T12:00:00+00:00,1795.71,1847.426448,1769.8517760000002,1847.426448,0.0144,0.0288,0.8302777777777778,TARGET,10.0,694.4444444444445,19.999999999999957,1.1111111111111112,18.888888888888847,1.8888888888888846,5.3208,MEDIA,RANGE,RANGE,80.4,NORMAL,1.0,25.709,16.667,-0.763,14.8877,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|LAB|60|2026-07-14T10:00:00+00:00|SHORT,01ae4869a6167f022163,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,LAB,SHORT,60,2026-07-14T11:10:11+00:00,2026-07-14T12:00:00+00:00,0.2693,0.301616,0.301616,0.204668,0.12,0.24,0.8302777777777778,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-7.75,ALTA,RANGE,RANGE,80.4,NORMAL,1.0,25.709,16.667,-0.763,14.8877,RANGE,RANGE,80.4
SHADOW_1H_FAST|ETH|60|2026-07-14T10:00:00+00:00|LONG,b46f43feca2852ed6bbb,SHADOW_1H_FAST,SHADOW_1H_FAST,momentum_breakout,ETH,LONG,60,2026-07-14T11:10:11+00:00,2026-07-14T12:00:00+00:00,1795.71,1825.8779279999999,1775.598048,1825.8779279999999,0.0112,0.0168,0.8302777777777778,TARGET,10.0,892.8571428571429,14.999999999999934,1.4285714285714286,13.571428571428505,1.3571428571428505,5.3208,MEDIA,RANGE,RANGE,80.4,NORMAL,1.0,25.709,16.667,-0.763,14.8877,RANGE,RANGE,80.4
SHADOW_1H_FAST|LAB|60|2026-07-14T10:00:00+00:00|SHORT,01ae4869a6167f022163,SHADOW_1H_FAST,SHADOW_1H_FAST,momentum_breakout,LAB,SHORT,60,2026-07-14T11:10:11+00:00,2026-07-14T12:00:00+00:00,0.2693,0.301616,0.301616,0.220826,0.12,0.18,0.8302777777777778,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-7.75,ALTA,RANGE,RANGE,80.4,NORMAL,1.0,25.709,16.667,-0.763,14.8877,RANGE,RANGE,80.4
SHADOW_RELATIVE_STRENGTH|LAB|60|2026-07-14T10:00:00+00:00|SHORT,01ae4869a6167f022163,SHADOW_RELATIVE_STRENGTH,SHADOW_RELATIVE_STRENGTH,relative_strength,LAB,SHORT,60,2026-07-14T11:10:11+00:00,2026-07-14T12:00:00+00:00,0.2693,0.301616,0.301616,0.1982048,0.12,0.264,0.8302777777777778,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-7.75,ALTA,RANGE,RANGE,80.4,NORMAL,1.0,25.709,16.667,-0.763,14.8877,RANGE,RANGE,80.4
