target,similar_asset,start_date,end_date,similarity,return_7d,drawdown_7d,max_gain_7d,return_14d,drawdown_14d,max_gain_14d,return_30d,drawdown_30d,max_gain_30d,return_60d,drawdown_60d,max_gain_60d,source_file,btc_regime_today,btc_regime_snapshot_date,btc_price_today,btc_above_ma200_today,btc_return_90d_today,btc_ma200_slope_60d_today,target_regime_today,target_regime_snapshot_date,target_price_today,target_above_ma200_today,target_return_90d_today,target_ma200_slope_60d_today,btc_regime_at_match,btc_price_at_match,btc_above_ma200_at_match,btc_return_90d_at_match,btc_ma200_slope_60d_at_match,similar_asset_regime_at_match,similar_asset_price_at_match,similar_asset_above_ma200_at_match,similar_asset_return_90d_at_match,similar_asset_ma200_slope_60d_at_match,same_btc_regime_as_today,same_asset_regime_as_today,same_full_regime_as_today,regime_alignment,outcome_family,selected_regime_group,full_regime_matches,same_asset_regime_matches,same_btc_regime_matches,selected_sample_size,minimum_required,fallback_level,selection_reason,regime_adjusted_cohort_size,regime_adjusted_min_matches,regime_adjusted_eligible,regime_adjusted_selected,regime_report_generated_at_utc
DOGE-USD,RUNE-USD,2020-08-25,2020-12-02,79.54687756761687,-9.063482011565592,-14.848504141029364,3.1679998144401367,4.006800479169703,-18.09362727498087,4.006800479169703,31.138975158656116,-18.09362727498087,31.138975158656116,266.64805430332177,-18.09362727498087,292.67521756169504,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,11366.134765625,True,23.800381263906225,8.439926178185297,BULL,0.8266239762306213,True,697.5608700596699,125.78705834346673,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,ENJ-USD,2022-10-23,2023-01-30,79.44641303410766,5.611681403242907,0.0,9.183827482221396,-1.8679595943047025,-1.8679595943047025,17.819061808289693,9.774792348243988,-1.8679595943047025,24.8882221732994,-6.744815745865306,-18.967541986869342,24.8882221732994,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,19567.0078125,False,-8.401453353059296,-20.839362629282697,BEAR,0.42275598645210266,False,-20.691270555484486,-33.18215760262194,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,INJ-USD,2022-05-18,2022-08-25,79.39433645137855,-14.333839238748125,-15.911124253253096,0.0,-13.537888091308382,-17.860023447995165,0.0,-7.485361765955211,-18.35899571237618,4.839271938744205,6.622754478972737,-18.35899571237618,17.755684227853898,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,28720.271484375,False,-29.15224435861751,-7.617755452725294,BEAR,2.4216389656066895,False,-55.419617634766794,-22.35085866783486,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,TRX-USD,2021-05-16,2021-08-23,79.03882899925321,-4.171531596606847,-7.530327548709015,0.0,15.308585319101445,-7.530327548709015,16.90403659062396,9.816214371420685,-7.530327548709015,34.438476981132695,10.988071930413868,-7.558119259158325,34.438476981132695,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,46456.05859375,True,-3.105638085911322,52.11868491220501,BULL,0.11950600147247314,True,135.49836125698187,76.28090733892935,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,THETA-USD,2026-01-29,2026-05-08,78.90577149731939,-8.514956626794811,-8.514956626794811,5.544448317614314,-17.809403193204254,-17.809403193204254,5.544448317614314,-34.684185168199086,-36.157693514186725,5.544448317614314,-40.85641177232503,-45.705982001180125,5.544448317614314,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,84561.5859375,False,-22.814396924979054,-4.738836777735822,BEAR,0.24882300198078156,False,-48.82438681588648,-19.43381573376034,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,LINK-USD,2021-05-16,2021-08-23,78.80171896366605,-12.513675996236085,-14.455979741056002,0.0,21.820881538736025,-14.455979741056002,21.820881538736025,-14.222227833229894,-24.940307896030436,21.820881538736025,0.3745347622966744,-24.940307896030436,21.820881538736025,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,46456.05859375,True,-3.105638085911322,52.11868491220501,BULL,40.73714828491211,True,25.053035420025527,44.62187061296841,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,XRP-USD,2021-05-21,2021-08-28,78.61300654803625,9.626678288871735,-3.8472121277210447,12.739364558435296,-5.726641740533445,-7.702978564690976,21.29262273040231,-19.364380480689736,-23.49845335591172,21.29262273040231,-13.099285559077178,-23.49845335591172,21.29262273040231,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,37304.69140625,False,-33.502654357904824,48.133609444864646,BULL,1.0069760084152222,True,94.58021510384616,78.8304909219376,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,XTZ-USD,2019-08-20,2019-11-27,78.58476416723315,-0.6127986912083494,-1.422348801667528,5.967272428129422,25.433688575788626,-1.422348801667528,27.975383679974563,10.11367385359041,-1.422348801667528,40.85232570595816,21.20045882096977,-1.422348801667528,40.85232570595816,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,10763.232421875,True,40.14504370842333,43.075509645583445,DISTRIBUTION,1.1606459617614746,True,-25.321633354083705,27.21491562764955,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,KAVA-USD,2023-08-14,2023-11-21,78.50527815750091,9.028340425387116,0.0,13.772082205438728,17.49691619012943,0.0,17.49691619012943,19.52046543836039,0.0,25.585558071755354,3.115821943795538,0.0,34.80986717073844,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,0.8294339776039124,False,-10.237043448386496,3.2427494753594077,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,FIL-USD,2023-08-03,2023-11-10,78.50454703479876,3.143223140684848,0.0,13.89327932182658,1.1640150484384382,-7.979395605252282,13.89327932182658,12.124794686771168,-7.979395605252282,13.89327932182658,19.52952113710216,-7.979395605252282,65.84148124464564,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,29178.6796875,True,-1.2043761227726768,15.516692702371992,BEAR,4.106633186340332,False,-22.107198096037628,1.9911380808526946,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,SNX-USD,2023-08-04,2023-11-11,78.45489498560045,11.307792871576506,-3.197157685337704,13.391505940114868,36.16261277577701,-3.197157685337704,36.16261277577701,69.64618884507713,-3.197157685337704,69.64618884507713,44.858797416616405,-3.197157685337704,69.64618884507713,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,29074.091796875,True,0.5863032696367343,15.46130619880184,BULL,2.5028390884399414,True,4.340308458710318,7.520088336543651,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,DOGE-USD,2021-05-26,2021-09-02,78.38380644872643,-14.650541830193175,-14.650541830193175,6.275279182470506,-18.04328176680528,-20.2899079028643,6.275279182470506,-25.95732363455912,-33.50205254424657,6.275279182470506,-8.18603947676082,-33.50205254424657,6.275279182470506,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,39294.19921875,False,-16.561933426487297,44.41238150555296,BULL,0.35369300842285156,True,605.0311875259995,468.56539227932734,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,ICP-USD,2023-08-07,2023-11-14,78.35189128236954,-3.6331499997652728,-3.6331499997652728,11.053397885706362,7.469294812940963,-3.6331499997652728,11.053397885706362,48.982689832732994,-3.6331499997652728,48.982689832732994,202.7790203446385,-3.6331499997652728,236.6285982929255,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,29180.578125,True,5.502061146535131,15.23137596298021,BEAR,4.094807147979736,False,-22.556781540242422,0.013777682070781339,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,VET-USD,2022-01-03,2022-04-12,78.34288920598598,2.3939574042269207,-3.5494312956539043,2.3939574042269207,-15.102518923311647,-15.102518923311647,2.3939574042269207,-54.15622346422615,-54.15622346422615,2.3939574042269207,-54.264132261254574,-54.264132261254574,2.3939574042269207,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,46458.1171875,False,-9.816002557516834,5.778493834241294,BEAR,0.08584000170230865,False,-24.281314084033756,-11.149147386073842,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,SOL-USD,2022-10-21,2023-01-28,78.32915174931934,1.4008256019805598,-0.1479475949608066,8.967571226523097,-13.142076218064346,-16.060895681834253,8.967571226523097,-5.375797787244164,-16.060895681834253,9.17189192937995,-11.96880295666134,-27.82799457679249,9.17189192937995,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,19172.46875,False,-14.658088690764693,-20.556102638846262,BEAR,28.10867691040039,False,-29.800222969518796,-28.995074708660706,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,IOTA-USD,2025-01-31,2025-05-10,78.10459772219988,-16.222505538544684,-16.222505538544684,0.0,-19.023220723622547,-19.023220723622547,0.0,-25.824444296636216,-33.3436030332108,0.0,-32.70839137777782,-42.69894689741495,0.0,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,102405.0234375,True,47.79347272254331,15.348373701621721,BULL,0.30150699615478516,True,176.90151762312763,30.03754989970686,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,YFI-USD,2021-05-25,2021-09-01,78.05420858071322,-13.348402023838943,-13.807344088149986,7.244284185468852,-8.615117260141547,-18.12763565432943,7.244284185468852,-20.92341068164985,-31.631848992160528,7.244284185468852,-14.846330200904156,-31.631848992160528,7.244284185468852,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,38402.22265625,False,-22.740235127880602,45.15964966557953,BULL,46968.37890625,True,38.88868995419317,31.07791985530255,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,CRV-USD,2022-10-22,2023-01-29,78.04680357118036,-3.623707901813933,-8.942970941040752,2.2375139496802365,-14.868109579569456,-14.868109579569456,4.478318859486619,-8.937832232538145,-14.868109579569456,16.05877020646784,-15.533145927185377,-23.01269468735168,16.05877020646784,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,19208.189453125,False,-15.042460658755285,-20.718758384193116,BEAR,0.8765029907226562,False,-36.4242478532946,-26.69138973434042,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,EOS-USD,2021-05-26,2021-09-02,78.00294291542039,-8.482065786498605,-9.830655930168962,19.563284150313983,-4.565080766151308,-13.12888917485716,19.563284150313983,-17.6757273801988,-30.051483352190623,19.563284150313983,-11.954215069188969,-30.051483352190623,19.563284150313983,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,39294.19921875,False,-16.561933426487297,44.41238150555296,BULL,6.432808876037598,True,75.99638681461298,44.012731210625276,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,ZIL-USD,2022-10-20,2023-01-27,77.77759045563892,1.8808446960813847,-8.544314318578117,1.8808446960813847,-4.727809338751077,-8.544314318578117,5.680222197760476,12.432768745543044,-8.544314318578117,21.35393863398152,-6.523003881441348,-22.66607320337764,21.35393863398152,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,19053.740234375,False,-16.118167484646907,-20.32562173239343,BEAR,0.02911899983882904,False,-27.3333032127002,-12.950872217238206,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,CHZ-USD,2024-07-08,2024-10-15,77.72896035003058,-12.347469086820496,-12.347469086820496,0.0,-23.09507791225293,-25.41760235155356,0.0,-23.739882411444647,-34.03126497345094,0.0,34.218628563783305,-34.03126497345094,60.89178905125858,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,56705.09765625,False,-17.983938383198527,15.957301927213162,BEAR,0.065481998026371,False,-55.53850552715345,8.875928718409476,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,CHZ-USD,2020-09-02,2020-12-10,77.71757510134451,20.586281561197328,0.0,24.015941532555416,56.22819460388202,0.0,56.22819460388202,68.6679944832169,0.0,138.00863403005675,101.57781914754982,0.0,138.00863403005675,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,11414.0341796875,True,16.462169828730033,8.097492877727275,BULL,0.014286999590694904,True,15.013681564903813,19.24132792804634,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,ETH-USD,2019-10-29,2020-02-05,77.70195062358901,29.954373113900303,0.0,29.954373113900303,27.19173087122928,0.0,39.16523770562414,19.24056850222941,0.0,39.16523770562414,-29.71332442696676,-45.84255829141212,39.16523770562414,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,9427.6875,True,-6.523544535594283,19.810651513648402,BEAR,190.3425750732422,False,-12.94810546864914,5.852484987135664,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,VET-USD,2020-03-09,2020-06-16,86.83399909285406,-1.4039434909810744,-8.401505229706496,2.233022333106049,-2.3656889495997646,-8.401505229706496,2.233022333106049,99.18194753892926,-8.401505229706496,121.32434146200342,116.6261147738166,-8.401505229706496,141.67586990270533,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,RECOVERY,7923.64453125,False,8.869391206211308,-5.6358361240192,BEAR,0.004658999852836132,False,-25.527497611029627,0.842653347009481,True,False,False,SAME_BTC_ONLY,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,RUNE-USD,2020-03-18,2020-06-25,87.37226936210313,10.092918490739924,-13.771422101809105,10.092918490739924,18.78955384334249,-13.771422101809105,23.570316687436097,36.50581004132087,-13.771422101809105,57.09923304887672,123.94201204117545,-13.771422101809105,145.07990678509418,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,5238.4384765625,False,-27.2726397619213,-6.2987021718466485,BEAR,0.05413899943232536,False,-37.675986061005965,58.82254209314546,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ZIL-USD,2020-08-31,2020-12-08,87.04487768507036,11.903018445560342,-5.354115605030918,11.903018445560342,64.59444937333649,-5.354115605030918,64.59444937333649,143.04380604879188,-5.354115605030918,185.86078389019897,150.2986908585019,-5.354115605030918,185.86078389019897,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,11680.8203125,True,22.57146806805419,8.207351864139634,BULL,0.02251799963414669,True,23.922736357130937,54.99511125408982,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,HBAR-USD,2020-10-25,2021-02-01,86.63217419370845,13.062600934479862,0.0,15.993451085497234,63.57817252115589,0.0,63.57817252115589,46.19774848664984,0.0,73.81338829330286,314.35634951464203,0.0,357.6471172189288,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,13031.173828125,True,18.563591559545056,10.72633936625551,BEAR,0.03198299929499626,False,-19.992494436759856,-3.3117094998240337,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,BNB-USD,2023-10-03,2024-01-10,86.42347370566402,1.3073082006314962,-2.7749778867793062,4.087367401946884,-3.934947971040104,-3.934947971040104,4.333661118131271,6.144099478535092,-4.319137360835246,6.144099478535092,73.51040714232772,-4.319137360835246,73.51040714232772,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,27429.978515625,False,-10.107395687697052,4.422436402157981,BEAR,213.43594360351562,False,-10.726545589988723,-8.876455370963976,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ENJ-USD,2020-10-28,2021-02-04,86.17653959677415,64.09769098252747,0.0,64.09769098252747,63.65459425787727,0.0,67.39022755507035,221.50298435379088,0.0,261.6545673855455,584.3505184093195,0.0,646.40806361192,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,13271.28515625,True,19.440461815260356,11.518415891540833,BEAR,0.13503199815750122,False,-24.21468604502571,12.561505816978613,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,BNB-USD,2018-11-18,2019-02-25,85.72777164775572,17.3128491609285,-3.2556086192204736,20.60281791897713,47.47404530460855,-3.2556086192204736,53.89013747737668,70.50723743127246,-3.2556086192204736,75.62827407259117,132.3653709489968,-3.2556086192204736,154.08958325783345,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,5623.5400390625,False,-10.858151889930156,-8.0114014044258,BEAR,7.999760150909424,False,-17.53614914902063,-4.586164923522995,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,RUNE-USD,2026-02-05,2026-05-15,85.52364443467368,-15.028815823240793,-15.028815823240793,0.0,-15.348532285788496,-15.348532285788496,0.0,-20.872545611827952,-35.51640442944466,0.0,-15.208402823542066,-35.51640442944466,0.0,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,62702.09765625,False,-39.343486399447144,-5.643799297368668,BEAR,0.3780359923839569,False,-53.21915612626007,-23.9942510112373,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,WAVES-USD,2023-08-14,2023-11-21,85.08659474630898,10.423289750556927,0.0,13.940495536799435,17.912929458336933,0.0,17.912929458336933,36.69644926932183,0.0,36.69644926932183,25.16581251462142,0.0,55.92910632868791,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,RECOVERY,1.9036190509796143,False,18.291431929021208,0.4892041268408809,False,True,False,SAME_ASSET_ONLY,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,1INCH-USD,2023-08-16,2023-11-23,85.05308663954665,-4.972746475290746,-4.972746475290746,3.335385615320696,7.856464078301739,-4.972746475290746,7.856464078301739,17.362529679458127,-4.972746475290746,17.362529679458127,6.163153015505984,-4.972746475290746,43.78003786057778,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,28701.779296875,True,6.967634731783323,14.363602313137424,BEAR,0.26501598954200745,False,-34.12985996728294,-8.041140268000845,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,WAVES-USD,2019-11-18,2020-02-25,85.01163597586675,-11.109581021349491,-14.697049513340376,0.0,-1.361688811072892,-16.846433998303056,5.152085457699029,-32.00411339130916,-43.58065412794537,5.152085457699029,-21.49205974490489,-43.58065412794537,5.152085457699029,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,8309.2861328125,False,-22.799343105098647,14.808748762169333,BEAR,0.7409690022468567,False,-40.351079140280696,-26.820135817737444,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ETH-USD,2020-05-06,2020-08-13,85.0083440544201,-2.869326531241234,-5.196138005728656,2.018939269105857,-10.754529268999791,-10.754529268999791,2.018939269105857,-9.693173419822932,-21.803734084911746,11.267882130635387,-9.565321003734706,-25.102635338530234,11.267882130635387,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,DISTRIBUTION,9268.76171875,True,-4.73843199006917,-8.002286802840896,DISTRIBUTION,204.0557861328125,True,-3.9009751036479634,-3.4238027189790077,False,False,False,DIFFERENT,MIXED,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,NEO-USD,2023-08-14,2023-11-21,84.84980245147922,7.659897182020536,0.0,11.384330712842194,20.07637343196942,0.0,20.35499032762953,43.15260543165742,0.0,43.15260543165742,15.200775105287168,0.0,43.6074817206999,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,8.532896041870117,False,-8.54878761133856,5.887761112754175,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
