generated_utc,regime,regime_family,confidence_pct,volatility_state,btc_timeframe_minutes,btc_trend_score,btc_adx,btc_atr_pct,btc_volatility_ratio,btc_return_24h_pct,breadth_above_ema20_pct,breadth_above_ema50_pct,breadth_above_ema200_pct,breadth_breakout_up_pct,breadth_breakout_down_pct,alt_relative_median_pct,alt_outperform_share_pct,alt_underperform_share_pct,cross_asset_dispersion_pct,assets_used,reason
2026-07-24T04:23:25+00:00,ALT_ROTATION_DOWN,ALT_ROTATION,79.7,NORMAL,240,1.0,21.404,0.8796,0.9197,-0.2925,41.667,33.333,33.333,0.0,0.0,-1.6779,27.273,63.636,15.224,12,"Le altcoin stanno sottoperformando BTC: mediana relativa -1.68%, 64% sotto -1%."
2026-07-24T04:38:25+00:00,RANGE,RANGE,79.6,NORMAL,240,1.0,21.404,0.8796,0.9197,-0.2925,41.667,33.333,33.333,0.0,0.0,-1.1955,27.273,54.545,15.0859,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 33%, ADX 21.4."
2026-07-24T05:53:25+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,21.404,0.8796,0.9197,-0.4649,41.667,25.0,33.333,0.0,0.0,-0.9642,27.273,45.455,14.1433,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 25%, ADX 21.4."
2026-07-24T06:53:25+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,21.404,0.8796,0.9197,-0.5779,33.333,25.0,33.333,0.0,0.0,-0.6678,27.273,45.455,14.6489,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 25%, ADX 21.4."
2026-07-24T11:02:47+00:00,TRANSITION,TRANSITION,78.0,NORMAL,240,3.0,20.544,0.8781,0.9232,-1.1867,16.667,25.0,16.667,0.0,0.0,-1.2383,27.273,63.636,13.6533,12,"Segnali contrastanti tra trend BTC, breadth e forza delle altcoin."
2026-07-24T12:37:18+00:00,ALT_ROTATION_DOWN,ALT_ROTATION,80.7,NORMAL,240,1.0,19.284,0.8924,0.9383,-0.7161,25.0,25.0,16.667,8.333,8.333,-1.7916,27.273,63.636,15.9886,12,"Le altcoin stanno sottoperformando BTC: mediana relativa -1.79%, 64% sotto -1%."
2026-07-24T13:38:25+00:00,ALT_ROTATION_DOWN,ALT_ROTATION,77.0,NORMAL,240,1.0,19.284,0.8924,0.9383,-0.6159,25.0,25.0,25.0,0.0,33.333,-1.3736,27.273,63.636,14.7126,12,"Le altcoin stanno sottoperformando BTC: mediana relativa -1.37%, 64% sotto -1%."
2026-07-24T14:08:26+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,19.284,0.8924,0.9383,-1.1015,25.0,25.0,25.0,0.0,58.333,-1.0479,27.273,54.545,10.9414,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 25%, ADX 19.3."
2026-07-24T15:23:25+00:00,RANGE,RANGE,79.6,NORMAL,240,1.0,19.284,0.8924,0.9383,-1.2823,25.0,33.333,16.667,0.0,8.333,-0.4855,27.273,36.364,8.1208,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 33%, ADX 19.3."
2026-07-24T16:23:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,19.878,0.9947,1.046,-1.308,25.0,25.0,16.667,0.0,0.0,-0.6606,18.182,45.455,8.1817,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 19.9."
2026-07-24T17:23:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,19.878,0.9947,1.046,-1.2067,25.0,16.667,16.667,0.0,25.0,-0.7312,27.273,45.455,8.6818,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 17%, ADX 19.9."
2026-07-24T18:23:25+00:00,RANGE,RANGE,79.6,NORMAL,240,0.0,19.878,0.9947,1.046,-0.7593,25.0,33.333,16.667,8.333,0.0,0.1202,36.364,36.364,8.2394,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 33%, ADX 19.9."
2026-07-24T19:23:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,19.878,0.9947,1.046,-0.9091,25.0,25.0,16.667,0.0,0.0,-0.0448,27.273,36.364,7.8294,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 19.9."
2026-07-24T20:23:25+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,20.43,0.9668,1.0166,-0.9715,16.667,16.667,16.667,0.0,0.0,0.0917,27.273,36.364,8.2426,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 17%, ADX 20.4."
2026-07-24T21:23:26+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,20.43,0.9668,1.0166,-1.4802,16.667,25.0,16.667,0.0,0.0,-0.1191,27.273,27.273,6.2075,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 25%, ADX 20.4."
2026-07-24T22:38:25+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,20.43,0.9668,1.0166,-1.5717,25.0,25.0,16.667,0.0,8.333,-0.3307,18.182,45.455,7.4844,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 25%, ADX 20.4."
2026-07-24T23:38:25+00:00,RANGE,RANGE,80.4,NORMAL,240,1.0,20.43,0.9668,1.0166,-1.558,33.333,25.0,25.0,8.333,8.333,0.3054,36.364,27.273,7.1049,12,"Direzione poco definita: score BTC +1.0, breadth EMA50 25%, ADX 20.4."
2026-07-25T00:38:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,20.942,0.9156,0.9634,-1.4484,33.333,25.0,25.0,0.0,0.0,0.5562,45.455,27.273,4.7708,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 20.9."
2026-07-25T01:38:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,20.942,0.9156,0.9634,-1.3781,33.333,25.0,25.0,0.0,0.0,0.79,45.455,9.091,5.9865,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 20.9."
2026-07-25T02:38:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,20.942,0.9156,0.9634,-1.5572,33.333,25.0,25.0,0.0,0.0,0.5988,36.364,9.091,6.66,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 20.9."
2026-07-25T03:38:26+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,20.942,0.9156,0.9634,-1.6587,33.333,25.0,25.0,0.0,0.0,0.7362,45.455,9.091,7.5666,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 20.9."
2026-07-25T04:53:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,21.6,0.8708,0.9235,-2.0923,33.333,25.0,25.0,0.0,0.0,0.74,36.364,9.091,7.6317,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 21.6."
2026-07-25T05:53:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,21.6,0.8708,0.9235,-1.7196,33.333,25.0,25.0,0.0,0.0,0.4891,36.364,9.091,7.3864,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 21.6."
2026-07-25T06:53:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,21.6,0.8708,0.9235,-1.9554,16.667,16.667,25.0,0.0,8.333,-0.0778,27.273,27.273,11.4873,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 17%, ADX 21.6."
2026-07-25T07:53:25+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,21.6,0.8708,0.9235,-2.217,25.0,25.0,25.0,0.0,16.667,-0.1851,27.273,18.182,9.9062,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 21.6."
2026-07-25T08:54:33+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,22.277,0.8365,0.8953,-2.2602,25.0,25.0,25.0,0.0,0.0,-0.2799,27.273,36.364,10.3059,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 25%, ADX 22.3."
2026-07-25T10:08:26+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,22.277,0.8365,0.8953,-1.6967,33.333,16.667,16.667,0.0,0.0,-0.1261,18.182,36.364,10.7154,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 17%, ADX 22.3."
2026-07-25T11:12:33+00:00,RANGE,RANGE,80.4,NORMAL,240,0.0,22.277,0.8365,0.8953,-1.3393,25.0,16.667,16.667,0.0,0.0,-0.1864,18.182,36.364,7.1127,12,"Direzione poco definita: score BTC +0.0, breadth EMA50 17%, ADX 22.3."
2026-07-25T12:08:25+00:00,TREND_DOWN,TREND_DOWN,70.3,NORMAL,240,-2.0,23.14,0.8106,0.8691,-1.5644,25.0,16.667,16.667,0.0,0.0,0.1519,27.273,27.273,6.7544,12,"Trend BTC ribassista confermato dalla breadth: score -2.0, 17% sopra EMA50, ADX 23.1."
2026-07-25T13:08:25+00:00,TREND_DOWN,TREND_DOWN,67.9,NORMAL,240,-2.0,23.14,0.8106,0.8691,-1.0055,33.333,25.0,25.0,0.0,0.0,0.2079,36.364,27.273,7.3087,12,"Trend BTC ribassista confermato dalla breadth: score -2.0, 25% sopra EMA50, ADX 23.1."
2026-07-25T14:30:53+00:00,TREND_DOWN,TREND_DOWN,67.9,NORMAL,240,-2.0,23.14,0.8106,0.8691,0.0012,50.0,25.0,16.667,16.667,8.333,-0.3383,27.273,36.364,12.5764,12,"Trend BTC ribassista confermato dalla breadth: score -2.0, 25% sopra EMA50, ADX 23.1."
2026-07-25T15:38:27+00:00,TREND_DOWN,TREND_DOWN,65.5,NORMAL,240,-2.0,23.14,0.8106,0.8691,0.2183,58.333,33.333,25.0,16.667,0.0,-0.1926,36.364,27.273,15.1938,12,"Trend BTC ribassista confermato dalla breadth: score -2.0, 33% sopra EMA50, ADX 23.1."
2026-07-25T16:08:28+00:00,RANGE,RANGE,79.6,NORMAL,240,-1.0,23.433,0.779,0.8355,0.1152,66.667,33.333,25.0,16.667,8.333,0.3127,27.273,27.273,12.6909,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 33%, ADX 23.4."
2026-07-25T17:08:29+00:00,RANGE,RANGE,63.6,NORMAL,240,-1.0,23.433,0.779,0.8355,0.371,83.333,50.0,33.333,25.0,8.333,1.0155,54.545,27.273,13.4814,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 50%, ADX 23.4."
2026-07-25T18:23:26+00:00,RANGE,RANGE,71.6,NORMAL,240,-1.0,23.433,0.779,0.8355,0.1032,91.667,58.333,41.667,50.0,0.0,1.2106,54.545,27.273,12.0973,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 58%, ADX 23.4."
2026-07-25T19:23:28+00:00,RANGE,RANGE,79.6,NORMAL,240,-1.0,23.433,0.779,0.8355,0.215,91.667,66.667,33.333,8.333,0.0,1.1905,54.545,18.182,12.311,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 67%, ADX 23.4."
2026-07-25T20:23:30+00:00,RANGE,RANGE,71.6,NORMAL,240,-1.0,23.25,0.7568,0.8128,0.2531,83.333,58.333,41.667,0.0,0.0,0.7515,45.455,18.182,12.9659,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 58%, ADX 23.2."
2026-07-25T21:37:30+00:00,RANGE,RANGE,63.6,NORMAL,240,-1.0,23.25,0.7568,0.8128,0.2504,91.667,50.0,33.333,0.0,0.0,0.6176,45.455,18.182,12.852,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 50%, ADX 23.2."
2026-07-25T22:21:48+00:00,ALT_ROTATION_UP,ALT_ROTATION,75.4,NORMAL,240,-1.0,23.25,0.7568,0.8128,0.3098,83.333,50.0,33.333,0.0,0.0,1.5641,54.545,9.091,11.3263,12,"Le altcoin stanno sovraperformando BTC: mediana relativa +1.56%, 55% oltre +1%."
2026-07-25T23:08:32+00:00,RANGE,RANGE,71.6,NORMAL,240,-1.0,23.25,0.7568,0.8128,0.3687,91.667,58.333,33.333,0.0,0.0,0.8683,45.455,9.091,11.2487,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 58%, ADX 23.2."
2026-07-26T00:37:38+00:00,RANGE_LOW_VOL,RANGE,63.6,LOW,240,-1.0,23.08,0.7222,0.779,0.3462,83.333,50.0,33.333,0.0,0.0,0.5185,36.364,9.091,10.7653,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 50%, ADX 23.1."
2026-07-26T01:38:24+00:00,RANGE_LOW_VOL,RANGE,80.4,LOW,240,-1.0,23.08,0.7222,0.779,0.6945,91.667,75.0,41.667,33.333,0.0,0.4243,36.364,9.091,30.8225,12,"Direzione poco definita: score BTC -1.0, breadth EMA50 75%, ADX 23.1."
2026-07-26T02:38:24+00:00,ALT_ROTATION_UP,ALT_ROTATION,73.4,LOW,240,-1.0,23.08,0.7222,0.779,0.6273,91.667,75.0,41.667,8.333,0.0,1.3382,54.545,9.091,29.0734,12,"Le altcoin stanno sovraperformando BTC: mediana relativa +1.34%, 55% oltre +1%."
2026-07-26T03:38:25+00:00,ALT_ROTATION_UP,ALT_ROTATION,90.0,LOW,240,-1.0,23.08,0.7222,0.779,0.7614,91.667,83.333,50.0,25.0,0.0,3.2616,63.636,9.091,26.3167,12,"Le altcoin stanno sovraperformando BTC: mediana relativa +3.26%, 64% oltre +1%."
2026-07-26T04:53:24+00:00,ALT_ROTATION_UP,ALT_ROTATION,90.0,LOW,240,-1.0,22.475,0.694,0.7514,0.7153,91.667,83.333,58.333,33.333,0.0,3.6506,63.636,9.091,23.7208,12,"Le altcoin stanno sovraperformando BTC: mediana relativa +3.65%, 64% oltre +1%."
